msg_published_time msg_received_time uint8_data_size.bytes
1738936212.255 1738936213.228 261449
1738936212.289 1738936213.263 261000
1738936212.322 1738936213.302 261402
1738936212.355 1738936213.342 261595
1738936212.389 1738936213.377 261113
1738936212.489 1738936213.419 261131
1738936212.522 1738936213.455 261471
1738936212.555 1738936213.494 261518
1738936212.655 1738936213.555 261473
1738936212.689 1738936213.595 261106
1738936212.755 1738936213.635 261348
1738936212.822 1738936213.671 261165
1738936212.855 1738936213.717 261333
1738936213.055 1738936214.040 260653
1738936213.122 1738936214.078 261704
1738936213.155 1738936214.116 261554
1738936213.222 1738936214.268 261582
1738936213.289 1738936214.306 261238
1738936213.355 1738936214.351 261520
1738936213.389 1738936214.386 261774
1738936213.422 1738936214.434 260894
1738936213.489 1738936214.472 261557
1738936213.522 1738936214.523 261562
1738936213.622 1738936214.664 261598
1738936213.755 1738936214.708 261718
1738936213.789 1738936214.745 261422
1738936213.822 1738936214.782 261798
1738936213.855 1738936214.824 261666
1738936213.922 1738936214.873 261781
1738936213.955 1738936214.911 261401
1738936213.988 1738936214.954 261602
1738936214.022 1738936214.994 261520
1738936214.089 1738936215.035 261435
1738936214.155 1738936215.072 261573
1738936214.422 1738936216.603 261461
1738936215.588 1738936216.643 261747
1738936215.622 1738936216.681 261923
1738936215.755 1738936216.720 262113
1738936215.789 1738936216.759 261879
1738936216.022 1738936218.330 261737
1738936217.222 1738936218.803 262127
1738936217.822 1738936218.928 261943
1738936217.922 1738936218.965 262160
1738936218.088 1738936219.004 262455
1738936218.122 1738936219.052 262254
1738936218.188 1738936219.092 262240
1738936218.255 1738936219.128 261247
1738936218.288 1738936219.167 262866
1738936218.355 1738936219.207 262404
1738936218.422 1738936219.385 262498
1738936218.455 1738936219.574 262332
1738936218.588 1738936219.748 262232
1738936218.822 1738936220.237 262197
1738936218.855 1738936220.264 262296
1738936219.288 1738936220.305 262324
1738936219.322 1738936220.342 262099
1738936219.388 1738936220.388 262499
1738936219.422 1738936220.426 262604
1738936219.455 1738936220.470 262406
1738936219.522 1738936220.506 262662
